5.800400043047019,0,-2543529247421645e-23,Inf
5.800400152021573,0,7187924195029991e-23,-Inf
5.800400687648776,0,15640013089212712e-23,Inf
5.800401554593457,0,21308368142027304e-23,-Inf
5.8004025985500105,30814879110195774e-49,23184093821898192e-23,36028797018963976
5.800403633707026,30814879110195774e-49,20933338275034784e-23,36028797018963976
5.8004044758194775,0,14956712069253315e-23,Inf
5.800404975001979,0,6317981681304256e-23,-Inf
5.800405042406389,0,-34452683384043195e-24,Inf
5.80040466603559,0,-12595304857037825e-23,-Inf
5.8004039128787825,0,-19503538007296215e-23,Inf
5.800402916988358,0,-2294038784762964e-22,-Inf
5.800401855620332,0,-22294134437706028e-23,Inf
5.800400917685094,0,-17679798605995354e-23,-Inf
5.800400270123651,7703719777548943e-49,-9918672492470176e-23,-72057594037927940
5.800400028194111,0,-3921414768524692e-24,-Inf
5.80040023495702,7703719777548943e-49,9204186030038899e-23,72057594037927940
5.800400853611068,7703719777548943e-49,1716227864711013e-22,72057594037927930
5.800401774043314,0,22065693077105494e-23,Inf
5.80040283242805,7703719777548943e-49,23041684477091177e-23,72057594037927930
5.800403840385872,7703719777548943e-49,19916542749914276e-23,72057594037927930
5.800404618512897,0,1324650790301319e-22,-Inf
5.800405028312359,0,4218763805058735e-23,Inf
5.800404996845171,0,-5559866064572648e-23,-Inf
5.800404529712095,7703719777548943e-49,-1434891120228585e-22,-72057594037927930
5.800403710056866,7703719777548943e-49,-20584033079035692e-23,72057594037927900
5.800402683767764,0,-2315545646436484e-22,Inf
5.800401633511436,7703719777548943e-49,-2160549611156514e-22,72057594037927900
5.800400746220551,7703719777548943e-49,-16210021534996287e-23,-72057594037927890
5.8004001798220814,0,-7929358720100458e-23,-Inf
5.800400035128108,0,17626350851959682e-24,Inf
5.800400337892423,7703719777548943e-49,11140900900903911e-23,-72057594037927910
5.8004010342266215,0,18536219932656008e-23,Inf
5.800402000191646,7703719777548943e-49,22632316453829271e-23,72057594037927890
5.800403063857547,0,22700138905994862e-23,Inf
5.800404035904972,0,18727620026407584e-23,-Inf
5.800404743321668,7703719777548943e-49,11421821882910266e-23,72057594037927896
5.800405060196429,0,20830855256476673e-24,-Inf
5.800404930129588,7703719777548943e-49,-7626413270447382e-23,72057594037927890
5.800404376271378,7703719777548943e-49,-1597850833165322e-22,72057594037927900
5.800403497201526,7703719777548943e-49,-21486632216721165e-23,72057594037927896
5.800402449383381,7703719777548943e-49,-23170405518418182e-23,72057594037927910
5.800401419315527,0,-2073013338005932e-22,Inf
5.800400590337368,0,-14600150163845003e-23,-Inf
