5.800400009436369,0,67237556819044375e-25,Inf
5.800400265600715,0,1024511258695373e-22,-Inf
5.800400928201985,0,1799434227005424e-22,Inf
5.800401879305179,30814879110195774e-49,22540796737457418e-23,-36028797018963970
5.8004029496255445,30814879110195774e-49,2307526599371614e-22,36028797018963964
5.8004039486593015,0,19502625530230014e-23,-Inf
5.800404698590952,0,12458764336649576e-23,Inf
5.800405065942165,0,31974023709951103e-24,-Inf
5.800404985329102,0,-6633056134300104e-23,Inf
5.800404471099861,0,-15282915825314473e-23,-Inf
5.8004036147806985,0,-21212611272483265e-23,Inf
5.800402568785619,0,-2336672890334258e-22,-Inf
5.800401519288705,7703719777548943e-49,-21361858448653583e-23,72057594037927970
5.800400653087475,0,-15554837936168922e-23,-Inf
5.800400124355205,0,-6979243690776561e-23,Inf
5.80040002719986,0,28385724963261238e-24,-Inf
5.800400378913924,7703719777548943e-49,12151156647649653e-23,72057594037927970
5.800401116896527,0,1930098068113623e-22,-Inf
5.800402109795708,0,23015464281987083e-23,Inf
5.8004031808875745,0,22633478689938087e-23,-Inf
5.800404139531066,0,18223016930948894e-23,Inf
5.80040481509968,0,10569089207290542e-23,-Inf
5.800405087350769,0,10339989615296476e-24,Inf
5.8004049078271205,7703719777548943e-49,-868512978352057e-22,72057594037927970
5.800404308481647,0,-1685841674200294e-22,Inf
5.800403395990232,0,-22031119829150527e-23,-Inf
5.800402332764858,0,-23282559989144076e-23,Inf
5.800401308046419,7703719777548943e-49,-20389992066699852e-23,72057594037927970
5.8004005042222095,0,-13868253604739145e-23,Inf
5.800400064363176,7703719777548943e-49,-48781327176789375e-24,72057594037927980
5.800400066758927,0,4980237500992473e-23,Inf
5.800400510983052,0,13952184904579897e-23,-Inf
5.800401317969003,0,20440811133085683e-23,Inf
5.800402344083085,0,23291221732750453e-23,-Inf
5.8004034066895915,7703719777548943e-49,21996082607379025e-23,72057594037927980
5.800404316657789,0,16785916775733278e-23,-Inf
5.800404912024792,0,8588071131869756e-23,Inf
5.800405086822839,7703719777548943e-49,-1138341100412663e-23,-72057594037927980
5.800404809940107,7703719777548943e-49,-1066214321390928e-22,72057594037927970
5.8004041306581895,7703719777548943e-49,-1828822028594965e-22,-72057594037927970
5.800403169880664,0,-22659226027936442e-23,Inf
5.800402098613851,7703719777548943e-49,-2299717293596059e-22,-72057594037928e3
5.800401107529957,0,-19241906179666e-20,Inf
5.8004003730297775,0,-12061813578848933e-23,-Inf
5.800400025845434,0,-27348628571299526e-24,Inf
5.800400127771575,7703719777548943e-49,707886084228042e-22,72057594037927980
5.800400660666563,7703719777548943e-49,15632631976359953e-23,-72057594037927980
5.8004015296815234,0,21403982959425006e-23,-Inf
5.8004025801423715,0,23365686207012815e-23,Inf
5.800403625080015,0,21168586999215114e-23,-Inf
5.800404478508583,7703719777548943e-49,15203745756385323e-23,72057594037928e3
5.800404988528565,0,6532831457261328e-23,-Inf
5.800405064362893,7703719777548943e-49,-33008430255754946e-24,72057594037928020
5.800404692514017,0,-1254700988958976e-22,-Inf
5.8004039391663005,0,-19559969409328298e-23,Inf
5.800402938406099,0,-23091501772067962e-23,-Inf
5.800401868356184,7703719777548943e-49,-22513034566133623e-23,-72057594037928050
5.800400919472208,0,-17927523407188369e-23,-Inf
5.800400260643927,0,-10151129930585016e-23,Inf
5.800400009134807,7703719777548943e-49,-5679569079452675e-24,-72057594037928050
5.800400209710443,7703719777548943e-49,9116305655338307e-23,72057594037928060
5.800400826670782,30814879110195774e-49,17177974911821627e-23,36028797018964030
5.800401750204343,0,22182172124886207e-23,Inf
5.8004028159334196,0,23238214432944284e-23,-Inf
5.800403834171403,0,2015814367731072e-22,Inf
5.800404623684666,0,13490177826186994e-23,-Inf
5.800405043949837,0,44211325599082964e-24,Inf
5.80040502016506,7703719777548943e-49,-5434817535026609e-23,72057594037928050
5.80040455656373,0,-1432343987335082e-22,Inf
5.800403735660976,7703719777548943e-49,-20662672609239467e-23,-72057594037928050
5.800402703567124,0,-23324210073139716e-23,Inf
5.800401643981984,0,-2183432779412532e-22,-Inf
5.80040074549864,0,-16458202104289717e-23,Inf
5.800400168036184,0,-8152714957663609e-23,-Inf
5.800400014375966,7703719777548943e-49,16038579407276738e-24,-72057594037928e3
5.800400311867649,0,11074963242994644e-23,-Inf
5.800401007561295,0,18574857792663444e-23,Inf
5.800401977631851,7703719777548943e-49,2276865259935194e-22,72057594037928020
5.80040304941863,7703719777548943e-49,22909907041893286e-23,72057594037928020
5.800404032156858,0,18973484002046347e-23,-Inf
5.800404750931455,0,11660021055136898e-23,Inf
5.8004050778096525,0,22712235054421417e-24,-Inf
5.800404954611301,0,-7521822642184667e-23,Inf
5.800404403264128,7703719777548943e-49,-1597608086385596e-22,72057594037928020
5.800403521900929,7703719777548943e-49,-21586800063240566e-23,72057594037928020
5.800402467393233,0,-2335534013029309e-22,-Inf
5.800401427430282,0,-20966918705876554e-23,Inf
5.800400587112683,0,-14846641356859473e-23,-Inf
5.800400096006748,0,-6083840552607353e-23,Inf
5.800400041523418,7703719777548943e-49,37618111831051605e-24,72057594037928030
5.800400433360068,0,12937905392142988e-23,Inf
5.800401201774489,7703719777548943e-49,19811207751727358e-23,-72057594037928030
5.800402209998234,0,23158355794950998e-23,Inf
5.800403278579842,0,22383602038144023e-23,-Inf
5.80040421732506,0,1762484742859776e-22,Inf
5.800404859149039,7703719777548943e-49,9729093734277918e-23,72057594037928050
5.80040508981526,0,10168595467303608e-25,Inf
5.800404868268076,0,-9543820595714984e-23,-Inf
5.800404233940067,7703719777548943e-49,-17490649410360532e-23,-72057594037928080
5.800403299733553,7703719777548943e-49,-2232436476374865e-22,72057594037928080
5.8004022319255455,7703719777548943e-49,-2318462288479027e-22,72057594037928080
5.800401220572604,0,-19918304099144037e-23,-Inf
5.800400445683145,0,-13106769233446453e-23,Inf
5.800400045178087,7703719777548943e-49,-39623868771337374e-24,-72057594037928100
5.800400090342513,0,5887253073395756e-23,Inf
5.800400573137699,7703719777548943e-49,14689032328675675e-23,72057594037928080
5.800401407631922,7703719777548943e-49,2087634054286712e-22,-72057594037928100
5.800402445295347,7703719777548943e-49,23347914502332657e-23,-72057594037928100
5.800403501436644,0,21663848486126847e-23,Inf
5.800404388075822,0,16123889582282556e-23,-Inf
5.800404947402275,0,7714083507691583e-23,Inf
5.800405079863001,0,-2068730493853136e-23,-Inf
5.80040476188169,7703719777548943e-49,-11483337037655632e-23,-72057594037928130
5.800404050054954,7703719777548943e-49,-18854056498008367e-23,-72057594037928140
5.800403071078938,0,-22868992719320855e-23,Inf
5.800401999199086,7703719777548943e-49,-22813533830172534e-23,-72057594037928160
5.8004010251967255,0,-1869754634565452e-22,Inf
5.800400322432366,0,-11253622142760155e-23,-Inf
5.800400015989551,0,-18066880802813457e-24,Inf
5.800400160411416,0,7961814903003363e-23,-Inf
5.800400729992608,7703719777548943e-49,16313210014998936e-23,72057594037928160
5.800401623354551,7703719777548943e-49,21761050503335357e-23,72057594037928140
5.8004026814896985,0,23335690033528425e-23,Inf
5.800403716063047,0,20756866446165773e-23,-Inf
5.80040454293346,0,14483582249005454e-23,Inf
5.800405014928453,0,5632405121587675e-23,-Inf
5.800405048038918,7703719777548943e-49,-4221267802993213e-23,72057594037928140
5.800404636371621,0,-13323609277428447e-23,-Inf
5.800403853198097,0,-20054518442676572e-23,Inf
5.800402837913324,0,-23215976560681123e-23,-Inf
5.800401771225288,7703719777548943e-49,-2224527974092191e-22,-72057594037928140
5.800400842991284,7703719777548943e-49,-17315195633580056e-23,72057594037928130
5.800400218425639,0,-9303215871289218e-23,Inf
5.800400008693491,0,36462500204897017e-25,-Inf
5.800400251124639,0,99675669905321e-21,Inf
5.800400902569258,0,17796401421170666e-23,-Inf
5.800401847078079,0,22457691659134263e-23,Inf
5.800402916540076,0,23121788258384853e-23,-Inf
5.800403920604235,7703719777548943e-49,19670494605640461e-23,-72057594037928100
5.800404680559715,0,1271810159898835e-22,-Inf
5.800405061144061,0,3502049081656943e-23,Inf
5.800404994618114,7703719777548943e-49,-6337323159108198e-23,72057594037928060
5.800404492822639,7703719777548943e-49,-15048733245967377e-23,72057594037928060
5.800403645070841,7703719777548943e-49,-21081660554612955e-23,-72057594037928030
5.800402602251851,0,-23362317660420242e-23,Inf
5.80040154997443,7703719777548943e-49,-21484771962973697e-23,72057594037928050
5.8004006755310025,0,-15783199203304647e-23,Inf
5.8004001345618486,7703719777548943e-49,-7272407187523577e-23,-72057594037928030
5.800400023352947,0,25327863732085318e-24,Inf
5.800400361698146,0,11887174186210374e-23,-Inf
5.800401089376077,7703719777548943e-49,19125787626249864e-23,72057594037928030
5.800402076868889,0,22960242822231784e-23,-Inf
5.800403148414948,7703719777548943e-49,2270805736767855e-22,-72057594037928020
5.800404113292348,0,1841412157465602e-22,-Inf
5.800404799765022,0,10842705520489774e-23,Inf
5.800405085649541,0,1341426677231754e-23,-Inf
5.800404920062114,7703719777548943e-49,-8398608902434919e-23,-72057594037928030
